project,keyword,created,seed,locations,customers,periods,patronizing,rewards,replenishment,character,updated,commit,branch,bdl_runtime,bdl_iterations,bdl_objective,bdl_solution,bdl_optgap,bd5_runtime,bd5_optgap,bd5_iterations,bd5_objective,bd5_solution,bds_runtime,bds_optgap,bds_iterations,bds_objective,bds_solution
paper1,rnd_3-10-10-10-large-identical-mixed-homogeneous,2023-11-24 21:29,3,10,10,10,large,identical,mixed,homogeneous,2023-11-24 21:29,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.400736094,-1,2047.48,0-0-0-0-0-0-0-7-4-9,0,0.98,0,11,2047.48,0-0-0-0-0-0-0-7-4-2,0.94,0,11,2047.48,0-0-0-0-0-0-0-7-4-2
paper1,rnd_9-10-10-5-large-inversely-relative-homogeneous,2023-11-24 03:25,9,10,10,5,large,inversely,relative,homogeneous,2023-11-24 03:25,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.453044891,-1,134.45,0-0-10-5-3,0,0.94,0,10,134.45,0-0-10-5-3,0.94,0,10,134.45,0-0-10-5-3
paper1,rnd_0-10-10-10-large-identical-relative-heterogeneous,2023-11-24 23:37,0,10,10,10,large,identical,relative,heterogeneous,2023-11-24 23:37,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.554209948,-1,4520.99,0-0-0-0-0-0-0-10-5-6,0,0.93,0,10,4520.99,0-0-0-0-0-0-0-10-5-6,0.93,0,10,4520.99,0-0-0-0-0-0-0-10-5-6
paper1,rnd_5-10-10-10-medium-identical-mixed-heterogeneous,2023-11-24 09:55,5,10,10,10,medium,identical,mixed,heterogeneous,2023-11-24 09:55,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.665383101,-1,9208.02,0-0-0-0-0-8-4-10-7-9,0,0.92,0,12,9208.02,0-0-0-0-0-8-4-10-7-9,0.93,0,12,9208.02,0-0-0-0-0-8-4-10-7-9
paper1,rnd_7-10-10-10-small-identical-relative-homogeneous,2023-11-24 00:59,7,10,10,10,small,identical,relative,homogeneous,2023-11-24 00:59,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.558245182,-1,815.9,0-0-0-0-0-1-3-4-10-8,0,0.92,0,14,815.9,0-0-0-0-0-1-3-4-10-8,0.93,0,14,815.9,0-0-0-0-0-1-3-4-10-8
paper1,rnd_7-10-10-5-large-inversely-mixed-homogeneous,2023-11-24 00:59,7,10,10,5,large,inversely,mixed,homogeneous,2023-11-24 00:59,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.226552963,-1,331.23,3-2-6-5-8,0,0.92,0,10,331.23,3-2-6-5-8,0.92,0,10,331.23,3-2-6-5-8
paper1,rnd_8-100-100-10-small-inversely-relative-heterogeneous,2023-11-24 03:03,8,100,100,10,small,inversely,relative,heterogeneous,2023-11-24 03:03,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,38.73248506,-1,34759.24,22-59-36-38-17-96-79-97-26-55,6.54E-05,0.92,0,11,34759.24,22-59-36-38-17-96-79-97-26-55,0.92,0,11,34759.24,22-59-36-38-17-96-79-97-26-55
paper1,rnd_7-10-10-5-large-inversely-mixed-heterogeneous,2023-11-24 01:01,7,10,10,5,large,inversely,mixed,heterogeneous,2023-11-24 01:01,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.288167953,-1,1451.7,0-2-6-5-8,0,0.9,0,10,1451.7,0-2-6-5-8,0.91,0,10,1451.7,0-2-6-5-8
paper1,rnd_6-50-50-5-medium-inversely-absolute-heterogeneous,2023-11-24 16:09,6,50,50,5,medium,inversely,absolute,heterogeneous,2023-11-24 16:09,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,3.464782,-1,6623,20-13-31-12-26,0,0.89,0,7,6623,20-13-31-12-26,0.89,0,7,6623,20-13-31-12-26
paper1,rnd_7-10-10-5-medium-inversely-mixed-homogeneous,2023-11-24 00:52,7,10,10,5,medium,inversely,mixed,homogeneous,2023-11-24 00:52,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.316581964,-1,402.56,2-3-6-7-1,0,0.87,0,10,402.56,2-3-6-7-5,0.87,0,10,402.56,2-3-6-7-5
paper1,rnd_3-50-50-5-small-inversely-mixed-heterogeneous,2023-11-24 21:40,3,50,50,5,small,inversely,mixed,heterogeneous,2023-11-24 21:40,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.207262039,-1,10817.22,20-7-38-17-3,9.67E-05,0.87,0,9,10817.22,20-7-38-17-3,0.87,0,9,10817.22,20-7-38-17-3
paper1,rnd_4-10-10-10-medium-identical-mixed-heterogeneous,2023-11-24 22:34,4,10,10,10,medium,identical,mixed,heterogeneous,2023-11-24 22:34,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.576800108,-1,12312.96,0-0-0-0-0-0-4-6-3-8,0,0.86,0,13,12312.96,0-0-0-0-0-0-4-6-3-8,0.86,0,13,12312.96,0-0-0-0-0-0-4-6-3-8
paper1,rnd_5-10-10-5-medium-inversely-relative-homogeneous,2023-11-24 09:39,5,10,10,5,medium,inversely,relative,homogeneous,2023-11-24 09:39,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.30231905,-1,157.42,0-4-5-3-2,0,0.86,0,12,157.42,0-6-2-10-5,0.86,0,12,157.42,0-6-2-10-5
paper1,rnd_4-10-10-10-small-identical-mixed-heterogeneous,2023-11-24 22:34,4,10,10,10,small,identical,mixed,heterogeneous,2023-11-24 22:34,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.575950146,-1,12312.96,0-0-0-0-0-0-4-6-3-8,0,0.86,0,13,12312.96,0-0-0-0-0-0-4-6-3-8,0.85,0,13,12312.96,0-0-0-0-0-0-4-6-3-8
paper1,rnd_4-10-10-5-large-inversely-mixed-homogeneous,2023-11-24 22:30,4,10,10,5,large,inversely,mixed,homogeneous,2023-11-24 22:30,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.291545153,-1,320.82,0-5-10-6-4,0,0.85,0,11,320.82,0-5-10-6-4,0.85,0,11,320.82,0-5-10-6-4
paper1,rnd_8-10-10-10-large-identical-mixed-heterogeneous,2023-11-24 02:26,8,10,10,10,large,identical,mixed,heterogeneous,2023-11-24 02:26,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.595282793,-1,11951.37,0-0-0-0-0-0-0-0-4-10,0,0.86,0,13,11951.37,0-0-0-0-0-0-0-0-4-10,0.85,0,13,11951.37,0-0-0-0-0-0-0-0-4-10
paper1,rnd_9-50-50-5-small-identical-absolute-heterogeneous,2023-11-23 23:16,9,50,50,5,small,identical,absolute,heterogeneous,2023-11-23 23:16,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.998366833,-1,49300,36-20-17-30-23,0,0.85,0,7,49300,36-20-17-30-23,0.85,0,7,49300,36-20-17-30-23
paper1,rnd_6-10-10-10-medium-identical-relative-homogeneous,2023-11-24 15:50,6,10,10,10,medium,identical,relative,homogeneous,2023-11-24 15:50,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.467682123,-1,883.09,0-0-0-0-0-0-7-1-5-2,0,0.84,0,13,883.09,0-0-0-0-0-0-7-1-5-2,0.84,0,13,883.09,0-0-0-0-0-0-7-1-5-2
paper1,rnd_6-10-10-10-small-identical-relative-homogeneous,2023-11-24 15:45,6,10,10,10,small,identical,relative,homogeneous,2023-11-24 15:45,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.470255852,-1,883.09,0-0-0-0-0-0-7-1-5-2,0,0.84,0,13,883.09,0-0-0-0-0-0-7-1-5-2,0.84,0,13,883.09,0-0-0-0-0-0-7-1-5-2
paper1,rnd_7-10-10-5-medium-inversely-absolute-homogeneous,2023-11-24 00:52,7,10,10,5,medium,inversely,absolute,homogeneous,2023-11-24 00:52,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.26979208,-1,214,2-6-3-5-7,0,0.84,0,11,214,3-5-2-6-8,0.84,0,11,214,3-5-2-6-8
paper1,rnd_7-100-100-10-small-inversely-mixed-heterogeneous,2023-11-24 01:52,7,100,100,10,small,inversely,mixed,heterogeneous,2023-11-24 01:52,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,38.49053717,-1,75348.37,90-72-61-76-26-80-14-81-97-100,0,0.85,0,7,75348.37,90-72-61-76-26-80-14-81-97-100,0.84,0,7,75348.37,90-72-61-76-26-80-14-81-97-100
paper1,rnd_2-10-10-10-medium-identical-relative-heterogeneous,2023-11-25 01:53,2,10,10,10,medium,identical,relative,heterogeneous,2023-11-25 01:53,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.546994209,-1,4358.85,0-0-0-0-0-0-10-8-9-3,0,0.83,2.04E-05,13,4358.85,0-0-0-0-0-0-10-8-9-3,0.83,2.04E-05,13,4358.85,0-0-0-0-0-0-10-8-9-3
paper1,rnd_3-10-10-10-medium-identical-mixed-homogeneous,2023-11-24 21:27,3,10,10,10,medium,identical,mixed,homogeneous,2023-11-24 21:27,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.738541126,-1,1935.31,0-0-0-0-0-0-6-4-10-9,9.56E-05,0.85,0,12,1935.31,0-0-0-0-0-0-6-4-10-9,0.83,0,12,1935.31,0-0-0-0-0-0-6-4-10-9
paper1,rnd_6-10-10-10-large-identical-relative-heterogeneous,2023-11-24 15:55,6,10,10,10,large,identical,relative,heterogeneous,2023-11-24 15:55,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.742498159,-1,5050.85,0-0-0-0-0-0-0-9-6-10,0,0.85,0,11,5050.85,0-0-0-0-0-0-0-9-6-10,0.83,0,11,5050.85,0-0-0-0-0-0-0-9-6-10
paper1,rnd_6-10-10-5-large-inversely-mixed-heterogeneous,2023-11-24 15:41,6,10,10,5,large,inversely,mixed,heterogeneous,2023-11-24 15:41,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.340548038,-1,1618.65,0-0-1-8-3,0,0.84,0,10,1618.65,0-0-1-8-3,0.83,0,10,1618.65,0-0-1-8-3
paper1,rnd_9-10-10-10-large-identical-relative-heterogeneous,2023-11-23 23:12,9,10,10,10,large,identical,relative,heterogeneous,2023-11-23 23:12,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.60363698,-1,5266.63,0-0-0-0-0-0-0-0-8-9,0,0.83,0,11,5266.63,0-0-0-0-0-0-0-0-8-9,0.83,0,11,5266.63,0-0-0-0-0-0-0-0-8-9
paper1,rnd_7-50-50-5-small-identical-mixed-heterogeneous,2023-11-24 01:13,7,50,50,5,small,identical,mixed,heterogeneous,2023-11-24 01:13,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.659648895,-1,72465.9,27-41-30-49-22,0,0.83,0,8,72465.9,27-41-30-49-22,0.83,0,8,72465.9,27-41-30-49-22
paper1,rnd_0-10-10-10-small-identical-mixed-heterogeneous,2023-11-24 23:30,0,10,10,10,small,identical,mixed,heterogeneous,2023-11-24 23:30,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.477900028,-1,11530.6,0-0-0-0-0-5-9-2-6-4,0,0.83,0,14,11530.6,0-0-0-0-0-5-9-2-6-4,0.82,0,14,11530.6,0-0-0-0-0-5-9-2-6-4
paper1,rnd_4-10-10-5-large-inversely-mixed-heterogeneous,2023-11-24 22:30,4,10,10,5,large,inversely,mixed,heterogeneous,2023-11-24 22:30,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.30200696,-1,1793.28,0-0-4-5-2,0,0.82,0,10,1793.28,0-0-4-5-2,0.82,0,10,1793.28,0-0-4-5-2
paper1,rnd_9-50-50-10-small-inversely-absolute-heterogeneous,2023-11-23 23:35,9,50,50,10,small,inversely,absolute,heterogeneous,2023-11-23 23:35,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,10.48667407,-1,26281,28-21-24-46-41-6-7-38-26-27,6.85E-06,0.86,0,9,26281,28-21-24-46-41-7-6-38-27-26,0.82,0,9,26281,28-21-24-46-41-7-6-38-27-26
paper1,rnd_8-50-50-5-small-identical-mixed-heterogeneous,2023-11-24 02:30,8,50,50,5,small,identical,mixed,heterogeneous,2023-11-24 02:30,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.784511089,-1,85042.42,42-11-18-30-20,0,0.83,0,8,85042.42,42-11-18-30-20,0.82,0,8,85042.42,42-11-18-30-20
paper1,rnd_0-10-10-10-medium-identical-mixed-heterogeneous,2023-11-24 23:33,0,10,10,10,medium,identical,mixed,heterogeneous,2023-11-24 23:33,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.441505909,-1,11530.6,0-0-0-0-0-5-9-2-6-4,0,0.81,0,14,11530.6,0-0-0-0-0-5-9-2-6-4,0.81,0,14,11530.6,0-0-0-0-0-5-9-2-6-4
paper1,rnd_3-10-10-10-small-identical-mixed-homogeneous,2023-11-24 21:23,3,10,10,10,small,identical,mixed,homogeneous,2023-11-24 21:23,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.704873085,-1,1935.31,0-0-0-0-0-0-6-4-10-9,9.56E-05,0.8,0,12,1935.31,0-0-0-0-0-0-6-4-10-9,0.81,0,12,1935.31,0-0-0-0-0-0-6-4-10-9
paper1,rnd_2-10-10-10-small-identical-relative-heterogeneous,2023-11-25 01:53,2,10,10,10,small,identical,relative,heterogeneous,2023-11-25 01:53,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.554996967,-1,4358.85,0-0-0-0-0-0-10-8-9-3,0,0.8,2.04E-05,13,4358.85,0-0-0-0-0-0-10-8-9-3,0.8,2.04E-05,13,4358.85,0-0-0-0-0-0-10-8-9-3
paper1,rnd_3-10-10-10-small-inversely-absolute-heterogeneous,2023-11-24 21:23,3,10,10,10,small,inversely,absolute,heterogeneous,2023-11-24 21:23,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.690964937,-1,2817,2-2-2-10-8-5-1-7-9-3,5.34E-05,0.81,0,13,2817,7-5-2-8-10-5-1-7-9-3,0.8,0,13,2817,7-5-2-8-10-5-1-7-9-3
paper1,rnd_3-10-10-10-medium-inversely-absolute-heterogeneous,2023-11-24 21:25,3,10,10,10,medium,inversely,absolute,heterogeneous,2023-11-24 21:25,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.700803995,-1,2817,2-2-2-10-8-5-1-7-9-3,5.34E-05,0.79,0,13,2817,7-5-2-8-10-5-1-7-9-3,0.79,0,13,2817,7-5-2-8-10-5-1-7-9-3
paper1,rnd_5-50-50-10-small-inversely-absolute-heterogeneous,2023-11-24 10:23,5,50,50,10,small,inversely,absolute,heterogeneous,2023-11-24 10:23,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,11.01403809,-1,22970,18-7-34-46-50-2-1-38-49-13,0,0.79,0,9,22970,18-7-34-46-50-2-1-38-49-13,0.79,0,9,22970,18-7-34-46-50-2-1-38-49-13
paper1,rnd_5-50-50-5-small-identical-mixed-homogeneous,2023-11-24 10:06,5,50,50,5,small,identical,mixed,homogeneous,2023-11-24 10:06,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,3.335896969,-1,16441.4,46-31-28-19-1,0,0.8,0,8,16441.4,46-31-28-19-1,0.79,0,8,16441.4,46-31-28-19-1
paper1,rnd_4-10-10-10-medium-identical-mixed-homogeneous,2023-11-24 22:34,4,10,10,10,medium,identical,mixed,homogeneous,2023-11-24 22:34,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.74111104,-1,2006.14,0-0-0-0-0-0-4-3-6-8,0,0.78,0,12,2006.14,0-0-0-0-0-0-4-6-3-8,0.78,0,12,2006.14,0-0-0-0-0-0-4-6-3-8
paper1,rnd_4-10-10-10-small-identical-mixed-homogeneous,2023-11-24 22:34,4,10,10,10,small,identical,mixed,homogeneous,2023-11-24 22:34,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.762081861,-1,2006.14,0-0-0-0-0-0-4-3-6-8,0,0.79,0,12,2006.14,0-0-0-0-0-0-4-6-3-8,0.78,0,12,2006.14,0-0-0-0-0-0-4-6-3-8
paper1,rnd_4-50-50-5-small-identical-mixed-homogeneous,2023-11-24 22:43,4,50,50,5,small,identical,mixed,homogeneous,2023-11-24 22:43,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.377928972,-1,16294.21,23-31-4-38-41,0,0.79,0,8,16294.21,23-31-4-38-41,0.78,0,8,16294.21,23-31-4-38-41
paper1,rnd_6-50-50-5-small-inversely-relative-heterogeneous,2023-11-24 16:06,6,50,50,5,small,inversely,relative,heterogeneous,2023-11-24 16:06,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.185581923,-1,5955.97,18-11-33-31-13,0,0.78,0,13,5955.97,18-11-33-31-13,0.78,0,13,5955.97,18-11-33-31-13
paper1,rnd_5-10-10-10-large-identical-mixed-heterogeneous,2023-11-24 09:59,5,10,10,10,large,identical,mixed,heterogeneous,2023-11-24 09:59,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.469869137,-1,10704.29,0-0-0-0-0-0-0-6-10-1,0,0.77,0,9,10704.29,0-0-0-0-0-0-0-6-10-1,0.76,0,9,10704.29,0-0-0-0-0-0-0-6-10-1
paper1,rnd_5-10-10-5-large-inversely-mixed-homogeneous,2023-11-24 09:46,5,10,10,5,large,inversely,mixed,homogeneous,2023-11-24 09:46,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.358906031,-1,319.63,0-7-9-10-6,0,0.76,2.26E-05,10,319.63,0-7-9-10-6,0.76,2.26E-05,10,319.63,0-7-9-10-6
paper1,rnd_9-50-50-5-small-identical-absolute-homogeneous,2023-11-23 23:16,9,50,50,5,small,identical,absolute,homogeneous,2023-11-23 23:16,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.255984783,-1,8250,23-20-11-17-34,0,0.75,0,7,8250,23-20-11-17-34,0.75,0,7,8250,23-20-11-17-34
paper1,rnd_0-50-50-10-small-inversely-absolute-homogeneous,2023-11-24 23:49,0,50,50,10,small,inversely,absolute,homogeneous,2023-11-24 23:49,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,11.07440495,-1,3412,34-8-9-27-49-20-5-2-1-24,9.37E-05,0.72,0,9,3412,34-27-9-46-49-20-5-1-2-24,0.72,0,9,3412,34-27-9-46-49-20-5-1-2-24
paper1,rnd_0-10-10-5-large-inversely-mixed-homogeneous,2023-11-24 23:26,0,10,10,5,large,inversely,mixed,homogeneous,2023-11-24 23:26,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.242187023,-1,321.08,0-0-7-5-4,0,0.7,0,9,321.08,0-0-7-5-4,0.72,0,9,321.08,0-0-7-5-4
paper1,rnd_1-10-10-10-small-inversely-absolute-heterogeneous,2023-11-25 00:38,1,10,10,10,small,inversely,absolute,heterogeneous,2023-11-25 00:38,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.610420942,-1,4005,3-9-2-3-10-4-7-6-5-8,0,0.72,0,11,4005,4-4-2-3-10-4-7-6-5-8,0.72,0,11,4005,4-4-2-3-10-4-7-6-5-8
paper1,rnd_5-10-10-10-medium-identical-relative-homogeneous,2023-11-24 09:55,5,10,10,10,medium,identical,relative,homogeneous,2023-11-24 09:55,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.628198862,-1,839.11,0-0-0-0-0-6-8-5-7-1,0,0.65,0,16,839.11,0-0-0-0-0-6-8-5-7-1,0.72,0,16,839.11,0-0-0-0-0-6-8-5-7-1
paper1,rnd_4-10-10-5-large-inversely-relative-heterogeneous,2023-11-24 22:30,4,10,10,5,large,inversely,relative,heterogeneous,2023-11-24 22:30,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.274252892,-1,847,0-0-6-10-4,0,0.7,0,12,847,0-0-6-10-4,0.71,0,12,847,0-0-6-10-4
paper1,rnd_8-10-10-5-large-inversely-relative-homogeneous,2023-11-24 02:13,8,10,10,5,large,inversely,relative,homogeneous,2023-11-24 02:13,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.250364065,-1,121.94,0-0-0-8-2,0,0.71,0,10,121.94,0-0-0-8-2,0.71,0,10,121.94,0-0-0-8-2
paper1,rnd_3-10-10-5-large-inversely-mixed-homogeneous,2023-11-24 21:18,3,10,10,5,large,inversely,mixed,homogeneous,2023-11-24 21:18,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.309457064,-1,286.42,0-4-10-7-6,0,0.7,0,9,286.42,0-4-10-7-6,0.7,0,9,286.42,0-4-10-7-6
paper1,rnd_8-10-10-5-large-inversely-mixed-heterogeneous,2023-11-24 02:15,8,10,10,5,large,inversely,mixed,heterogeneous,2023-11-24 02:15,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.282756805,-1,1741.86,0-0-0-8-2,0,0.69,0,9,1741.86,0-0-0-8-2,0.7,0,9,1741.86,0-0-0-8-2
paper1,rnd_9-10-10-5-large-inversely-mixed-heterogeneous,2023-11-24 03:28,9,10,10,5,large,inversely,mixed,heterogeneous,2023-11-24 03:28,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.294784069,-1,1296.37,0-0-3-7-8,0,0.7,0,9,1296.37,0-0-3-7-8,0.7,0,9,1296.37,0-0-3-7-8
paper1,rnd_0-10-10-5-large-inversely-relative-homogeneous,2023-11-24 23:26,0,10,10,5,large,inversely,relative,homogeneous,2023-11-24 23:26,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.217789173,-1,140.3,0-0-5-1-7,0,0.63,0,8,140.3,0-0-5-1-7,0.69,0,8,140.3,0-0-5-1-7
paper1,rnd_1-10-10-10-medium-inversely-absolute-heterogeneous,2023-11-25 00:40,1,10,10,10,medium,inversely,absolute,heterogeneous,2023-11-25 00:40,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.588321924,-1,4005,3-9-2-3-10-4-7-6-5-8,0,0.7,0,11,4005,4-4-2-3-10-4-7-6-5-8,0.69,0,11,4005,4-4-2-3-10-4-7-6-5-8
paper1,rnd_6-50-50-5-small-inversely-mixed-heterogeneous,2023-11-24 16:06,6,50,50,5,small,inversely,mixed,heterogeneous,2023-11-24 16:06,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,3.996478081,-1,11829.08,5-32-10-29-31,0,0.7,0,8,11829.08,5-32-10-29-31,0.69,0,8,11829.08,5-32-10-29-31
paper1,rnd_8-50-50-5-small-inversely-relative-heterogeneous,2023-11-24 02:30,8,50,50,5,small,inversely,relative,heterogeneous,2023-11-24 02:30,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,5.30198288,-1,6030.19,44-2-48-6-30,0,0.7,0,8,6030.19,44-2-48-6-30,0.69,0,8,6030.19,44-2-48-6-30
paper1,rnd_1-10-10-5-large-inversely-mixed-homogeneous,2023-11-25 00:35,1,10,10,5,large,inversely,mixed,homogeneous,2023-11-25 00:35,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.21911788,-1,284,3-6-9-3-10,8.12E-05,0.67,0,9,284,3-6-9-3-10,0.67,0,9,284,3-6-9-3-10
paper1,rnd_7-10-10-5-large-inversely-relative-homogeneous,2023-11-24 00:59,7,10,10,5,large,inversely,relative,homogeneous,2023-11-24 00:59,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.2911551,-1,131.65,0-3-5-4-2,0,0.66,0,9,131.65,0-6-5-4-2,0.67,0,9,131.65,0-6-5-4-2
paper1,rnd_5-50-50-5-small-inversely-mixed-heterogeneous,2023-11-24 10:09,5,50,50,5,small,inversely,mixed,heterogeneous,2023-11-24 10:09,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,4.408910036,-1,12130.28,35-2-8-25-11,8.15E-05,0.67,0,7,12130.28,35-2-8-25-11,0.67,0,7,12130.28,35-2-8-25-11
paper1,rnd_0-10-10-10-medium-identical-relative-heterogeneous,2023-11-24 23:33,0,10,10,10,medium,identical,relative,heterogeneous,2023-11-24 23:33,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.48831296,-1,5472.86,0-0-0-0-0-5-9-2-6-4,0,0.68,0,16,5472.86,0-0-0-0-0-5-9-2-6-4,0.66,0,16,5472.86,0-0-0-0-0-5-9-2-6-4
paper1,rnd_0-10-10-10-small-identical-relative-heterogeneous,2023-11-24 23:26,0,10,10,10,small,identical,relative,heterogeneous,2023-11-24 23:26,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.471091986,-1,5472.86,0-0-0-0-0-5-9-2-6-4,0,0.64,0,16,5472.86,0-0-0-0-0-5-9-2-6-4,0.64,0,16,5472.86,0-0-0-0-0-5-9-2-6-4
paper1,rnd_5-10-10-10-large-identical-mixed-homogeneous,2023-11-24 09:59,5,10,10,10,large,identical,mixed,homogeneous,2023-11-24 09:59,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.450165987,-1,2105.91,0-0-0-0-0-0-0-7-10-1,0,0.66,3.61E-06,9,2105.91,0-0-0-0-0-0-0-7-10-1,0.64,3.61E-06,9,2105.91,0-0-0-0-0-0-0-7-10-1
paper1,rnd_2-50-50-5-small-identical-absolute-heterogeneous,2023-11-24 18:19,2,50,50,5,small,identical,absolute,heterogeneous,2023-11-24 18:19,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,3.917117119,-1,44450,20-44-50-16-27,0,0.61,0,7,44450,20-44-50-16-27,0.63,0,7,44450,20-44-50-16-27
paper1,rnd_5-10-10-10-small-identical-relative-homogeneous,2023-11-24 09:46,5,10,10,10,small,identical,relative,homogeneous,2023-11-24 09:46,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.587865829,-1,839.11,0-0-0-0-0-6-8-5-7-1,0,0.65,0,16,839.11,0-0-0-0-0-6-8-5-7-1,0.63,0,16,839.11,0-0-0-0-0-6-8-5-7-1
paper1,rnd_4-10-10-5-large-identical-mixed-homogeneous,2023-11-24 22:27,4,10,10,5,large,identical,mixed,homogeneous,2023-11-24 22:27,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.242267847,-1,1089.83,0-0-6-10-8,0,0.6,0,9,1089.83,0-0-6-10-8,0.62,0,9,1089.83,0-0-6-10-8
paper1,rnd_7-10-10-10-small-identical-mixed-homogeneous,2023-11-24 01:03,7,10,10,10,small,identical,mixed,homogeneous,2023-11-24 01:03,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.602540016,-1,1917.53,0-0-0-0-0-1-3-4-10-8,6.37E-05,0.59,0,13,1917.53,0-0-0-0-0-3-1-4-10-8,0.62,0,13,1917.53,0-0-0-0-0-3-1-4-10-8
paper1,rnd_6-10-10-5-large-inversely-relative-heterogeneous,2023-11-24 15:41,6,10,10,5,large,inversely,relative,heterogeneous,2023-11-24 15:41,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,0.22939992,-1,702.55,0-0-0-7-2,0,0.6,0,8,702.55,0-0-0-7-2,0.61,0,8,702.55,0-0-0-7-2
