project,keyword,created,seed,locations,customers,periods,patronizing,rewards,replenishment,character,updated,commit,branch,rnd_objective,rnd_solution,rnd_runtime,frw_objective,frw_solution,frw_runtime,bcw_objective,bcw_solution,bcw_runtime,prg_objective,prg_solution,prg_runtime,rlxt_lrz_objective,rlxt_lrz_runtime,rlxt_lrz_status,warm_lrz_objective,warm_lrz_solution,warm_lrz_runtime,warm_lrz_status,warm_lrz_optgap,cold_lrz_objective,cold_lrz_solution,cold_lrz_runtime,cold_lrz_status,cold_lrz_optgap,rlxt_net_objective,rlxt_net_runtime,rlxt_net_status,warm_net_objective,warm_net_solution,warm_net_runtime,warm_net_status,warm_net_optgap,cold_net_objective,cold_net_solution,cold_net_runtime,cold_net_status,cold_net_optgap,warm_lrz_check,cold_lrz_check,warm_net_check,cold_net_check,upper_bound,net_intgap,lrz_intgap,rnd_optgap,frw_optgap,bcw_optgap,prg_optgap,em1_objective,em1_solution,em1_runtime,em1_status,em1_optgap,em2_objective,em2_solution,em2_runtime,em2_status,em2_optgap
paper1,rnd_4-100-100-5-medium-identical-mixed-heterogeneous,2023-11-10 07:30:09,4,100,100,5,medium,identical,mixed,heterogeneous,2023-11-10 07:30:09,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,225077.02,46-55-69-1-87,0.0,298530.25,72-41-4-40-78,0.27,365974.25,21-66-97-58-72,0.27,344713.95,0-63-78-41-72,0.86,441616.26,9.99,2,365974.25,21-66-97-58-72,335.98,2,0.0,365974.25,21-66-97-58-72,319.28,2,0.0,416994.57,3.52,2,365974.25,21-66-97-58-72,681.05,2,0.0,365974.25,21-66-97-58-72,616.78,2,0.0,True,True,True,True,365974.25,0.1224,0.1713,0.385,0.1843,0.0,0.0581,82725.0,41-41-41-41-41,0.0,2,0.774,98878.0,72-72-72-72-72,0.0,2,0.7298
paper1,rnd_4-100-100-5-medium-identical-mixed-homogeneous,2023-11-10 07:30:09,4,100,100,5,medium,identical,mixed,homogeneous,2023-11-10 07:30:09,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,54722.8,46-55-69-1-87,0.0,70995.48,72-41-40-4-2,0.15,74047.7,2-79-4-41-72,0.15,74047.7,2-79-4-41-72,0.48,95839.02,12.7,2,74934.9,66-78-40-41-72,489.84,2,5.1807917696081426e-05,74934.9,66-78-40-41-72,501.66,2,0.0,83002.92,3.76,2,74934.9,66-78-40-41-72,1830.94,2,0.0,74934.9,66-78-40-41-72,4118.19,2,0.0,True,True,True,True,74934.9,0.0972,0.2181,0.2697,0.0526,0.0118,0.0118,32016.0,72-72-72-72-72,0.0,2,0.5727,32016.0,72-72-72-72-72,0.0,2,0.5727
paper1,rnd_4-100-100-5-medium-identical-relative-heterogeneous,2023-11-10 07:30:09,4,100,100,5,medium,identical,relative,heterogeneous,2023-11-10 07:30:09,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,90832.69,46-55-69-1-87,0.0,127272.35,41-72-4-78-40,0.19,169161.94,0-18-22-41-72,0.19,169161.94,0-18-22-41-72,0.62,214293.89,5.93,2,171155.01,0-97-66-58-72,887.07,2,0.0,171155.01,0-97-66-58-72,908.44,2,9.865493187970572e-05,207338.42,3.28,2,171155.01,0-97-66-58-72,1454.42,2,0.0,171155.01,0-97-66-58-72,1549.07,2,7.002479362795642e-05,True,True,True,True,171155.01,0.1745,0.2013,0.4693,0.2564,0.0116,0.0116,21830.0,41-41-41-41-41,0.0,2,0.8725,82839.41,41-8-8-72-72,0.0,2,0.516
paper1,rnd_4-100-100-5-medium-identical-relative-homogeneous,2023-11-10 07:30:01,4,100,100,5,medium,identical,relative,homogeneous,2023-11-10 07:30:01,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,17236.13,46-55-69-1-87,0.0,22925.68,72-41-4-2-40,0.16,29452.91,0-65-78-41-72,0.16,29452.91,0-65-78-41-72,0.52,38990.92,5.76,2,29919.09,0-39-11-74-40,2186.75,2,9.490825910196606e-05,29919.09,0-39-11-74-40,1930.68,2,1.8168527483388917e-05,36517.78,3.41,2,29919.09,0-39-11-74-40,4237.16,2,7.504375969382653e-05,29919.09,0-39-11-74-40,2630.24,2,0.0,True,True,True,True,29919.09,0.1807,0.2327,0.4239,0.2337,0.0156,0.0156,4147.0,72-72-72-72-72,0.0,2,0.8614,4147.0,72-72-72-72-72,0.0,2,0.8614
paper1,rnd_4-100-100-5-medium-inversely-absolute-heterogeneous,2023-11-10 07:33:20,4,100,100,5,medium,inversely,absolute,heterogeneous,2023-11-10 07:33:20,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,9434.0,46-55-69-1-87,0.0,11635.0,61-58-93-98-26,0.18,12667.0,99-92-98-93-58,0.18,12600.0,82-51-61-93-58,0.58,14382.43,12.09,2,12736.0,21-35-61-93-58,88.38,2,2.2881369778558408e-06,12736.0,21-35-61-93-58,205.34,2,0.0,13755.7,3.81,2,12736.0,21-35-61-93-58,867.61,2,0.0,12736.0,21-35-61-93-58,1119.77,2,0.0,True,True,True,True,12736.0,0.0741,0.1145,0.2593,0.0864,0.0054,0.0107,3871.0,82-82-82-82-82,0.0,2,0.6961,6171.0,61-58-58-58-58,0.0,2,0.5155
paper1,rnd_4-100-100-5-medium-inversely-absolute-homogeneous,2023-11-10 07:30:09,4,100,100,5,medium,inversely,absolute,homogeneous,2023-11-10 07:30:09,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,1661.0,46-55-69-1-87,0.0,1935.0,50-45-31-92-19,0.13,2019.0,51-92-31-45-50,0.13,2019.0,51-92-31-45-50,0.43,2302.77,34.89,2,2053.0,99-5-31-92-45,1760.87,2,0.0,2053.0,99-5-31-92-45,922.89,2,9.741841208045901e-05,2248.67,6.05,2,2053.0,99-5-31-92-45,5293.39,2,0.0,2053.0,99-5-31-92-45,5539.93,2,0.0,True,True,True,True,2053.0,0.087,0.1085,0.1909,0.0575,0.0166,0.0166,720.0,50-50-50-50-50,0.0,2,0.6493,720.0,50-50-50-50-50,0.0,2,0.6493
paper1,rnd_4-100-100-5-medium-inversely-mixed-heterogeneous,2023-11-10 07:33:18,4,100,100,5,medium,inversely,mixed,heterogeneous,2023-11-10 07:33:18,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,12778.01,46-55-69-1-87,0.0,17754.9,82-92-58-93-98,0.29,19345.97,92-48-35-93-58,0.28,19299.21,48-82-32-92-51,0.88,22977.38,10.43,2,19941.31,5-35-92-51-93,268.11,2,9.743532603306538e-05,19941.31,5-35-92-51-93,88.38,2,0.0,22268.36,3.99,2,19941.31,5-35-92-51-93,479.65,2,0.0,19941.31,5-35-92-51-93,606.65,2,0.0,True,True,True,True,19941.31,0.1045,0.1321,0.3592,0.1096,0.0299,0.0322,3842.16,82-82-82-82-82,0.0,2,0.8073,6076.82,82-58-58-58-58,0.0,2,0.6953
paper1,rnd_4-100-100-5-medium-inversely-mixed-homogeneous,2023-11-10 07:33:19,4,100,100,5,medium,inversely,mixed,homogeneous,2023-11-10 07:33:19,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,3104.22,46-55-69-1-87,0.0,3615.63,50-45-31-92-19,0.14,3754.48,89-31-80-45-50,0.15,3754.48,89-31-80-45-50,0.48,4703.61,22.15,2,3842.47,99-5-31-92-45,1052.79,2,0.0,3842.47,99-5-31-92-45,978.27,2,4.76708694601078e-05,4203.05,7.78,2,3842.47,99-5-31-92-45,6478.36,2,9.875195707738046e-05,3842.47,99-5-31-92-45,4862.65,2,8.759957334290274e-05,True,True,True,True,3842.47,0.0858,0.1831,0.1921,0.059,0.0229,0.0229,1324.8,50-50-50-50-50,0.0,2,0.6552,1324.8,50-50-50-50-50,0.0,2,0.6552
paper1,rnd_4-100-100-5-medium-inversely-relative-heterogeneous,2023-11-10 07:33:22,4,100,100,5,medium,inversely,relative,heterogeneous,2023-11-10 07:33:22,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,5054.99,46-55-69-1-87,0.0,7768.04,82-61-58-23-73,0.19,9338.5,0-48-35-93-58,0.19,9439.17,21-5-82-39-61,0.6,11447.92,7.82,2,9648.48,48-25-92-51-32,444.27,2,0.0,9648.48,48-25-92-51-32,483.49,2,4.747946763943515e-05,11202.16,1.79,2,9648.48,48-25-92-51-32,1200.19,2,0.0,9648.48,48-25-92-51-32,1005.67,2,0.0,True,True,True,True,9648.48,0.1387,0.1572,0.4761,0.1949,0.0321,0.0217,1050.14,82-82-82-82-82,0.0,2,0.8912,4789.48,82-61-61-58-58,0.0,2,0.5036
paper1,rnd_4-100-100-5-medium-inversely-relative-homogeneous,2023-11-10 07:33:19,4,100,100,5,medium,inversely,relative,homogeneous,2023-11-10 07:33:19,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,960.38,46-55-69-1-87,0.0,1218.55,50-45-80-70-99,0.15,1494.03,0-31-80-45-50,0.15,1502.21,31-98-80-45-50,0.5,2067.35,8.1,2,1626.08,93-61-63-21-19,2139.88,2,8.154729082903964e-05,1626.08,93-61-63-21-19,2130.65,2,6.75692607527925e-05,1866.78,2.6,2,1626.08,93-61-63-21-19,15915.39,2,9.795513595676607e-05,1626.08,93-61-63-21-19,4443.36,2,1.7607659340069656e-05,True,True,True,True,1626.08,0.1289,0.2134,0.4094,0.2506,0.0812,0.0762,171.6,50-50-50-50-50,0.0,2,0.8945,171.6,50-50-50-50-50,0.0,2,0.8945
paper1,rnd_4-100-100-5-small-identical-absolute-heterogeneous,2023-11-10 07:23:44,4,100,100,5,small,identical,absolute,heterogeneous,2023-11-10 07:23:44,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,102400.0,46-55-69-1-87,0.0,145000.0,8-74-80-72-50,0.18,154200.0,72-88-40-74-8,0.18,154200.0,72-88-40-74-8,0.58,169986.05,6.15,2,155200.0,17-9-88-49-8,18.68,2,0.0,155200.0,17-9-88-49-8,20.67,2,0.0,162390.14,2.93,2,155200.0,17-9-88-49-8,28.86,2,0.0,155200.0,17-9-88-49-8,23.64,2,0.0,True,True,True,True,155200.0,0.0443,0.087,0.3402,0.0657,0.0064,0.0064,46300.0,88-88-88-88-88,0.0,2,0.7017,60600.0,8-8-8-8-8,0.0,2,0.6095
paper1,rnd_4-100-100-5-small-identical-absolute-homogeneous,2023-11-10 07:23:44,4,100,100,5,small,identical,absolute,homogeneous,2023-11-10 07:23:44,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,20500.0,46-55-69-1-87,0.0,27100.0,74-4-80-72-88,0.13,28500.0,20-72-80-4-74,0.13,28500.0,20-72-4-80-74,0.44,30800.0,10.86,2,28500.0,20-72-80-4-74,19.83,2,0.0,28500.0,23-72-80-4-74,28.26,2,0.0,29700.0,3.62,2,28500.0,20-72-80-4-74,21.68,2,0.0,28500.0,20-72-4-80-74,31.76,2,0.0,True,True,True,True,28500.0,0.0404,0.0747,0.2807,0.0491,0.0,0.0,10200.0,74-74-74-74-74,0.0,2,0.6421,10200.0,74-74-74-74-74,0.0,2,0.6421
paper1,rnd_4-100-100-5-small-identical-mixed-heterogeneous,2023-11-10 07:26:48,4,100,100,5,small,identical,mixed,heterogeneous,2023-11-10 07:26:48,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,164381.89,46-55-69-1-87,0.0,211340.01,9-17-50-80-76,0.28,253918.37,94-55-22-88-8,0.28,239943.31,82-16-50-17-9,0.88,276745.88,5.54,2,253918.37,94-55-22-88-8,14.51,2,0.0,253918.37,94-55-22-88-8,18.29,2,8.353740069998076e-05,267549.81,1.8,2,253918.37,94-55-22-88-8,20.4,2,0.0,253918.37,94-55-22-88-8,28.2,2,0.0,True,True,True,True,253918.37,0.0509,0.0825,0.3526,0.1677,0.0,0.055,49298.0,88-88-88-88-88,0.0,2,0.8059,92715.71,9-9-8-8-8,0.0,2,0.6349
paper1,rnd_4-100-100-5-small-identical-mixed-homogeneous,2023-11-10 07:26:46,4,100,100,5,small,identical,mixed,homogeneous,2023-11-10 07:26:46,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,38423.59,46-55-69-1-87,0.0,50280.99,74-4-80-72-88,0.15,53678.07,20-72-4-80-74,0.15,53699.54,20-72-80-4-74,0.48,62648.47,7.29,2,53699.54,20-72-80-4-74,14.62,2,0.0,53699.54,20-72-80-4-74,16.6,2,0.0,55858.03,2.83,2,53699.54,20-72-80-4-74,23.64,2,0.0,53699.54,20-72-80-4-74,32.75,2,2.939144743424091e-05,True,True,True,True,53699.54,0.0386,0.1428,0.2845,0.0637,0.0004,0.0,18768.0,74-74-74-74-74,0.0,2,0.6505,18768.0,74-74-74-74-74,0.0,2,0.6505
paper1,rnd_4-100-100-5-small-identical-relative-heterogeneous,2023-11-10 07:26:47,4,100,100,5,small,identical,relative,heterogeneous,2023-11-10 07:26:47,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,74859.36,46-55-69-1-87,0.0,97416.66,17-9-50-80-76,0.2,124788.02,55-94-22-88-8,0.2,121314.86,35-16-23-17-9,0.64,138682.93,3.97,2,125196.87,94-55-22-88-8,19.59,2,7.045540816714749e-05,125196.87,94-55-22-88-8,25.5,2,0.0,135440.22,1.02,2,125196.87,94-55-22-88-8,41.75,2,0.0,125196.87,94-55-22-88-8,53.55,2,0.0,True,True,True,True,125196.87,0.0756,0.0972,0.4021,0.2219,0.0033,0.031,13400.0,88-88-88-88-88,0.0,2,0.893,32673.04,17-17-8-8-8,0.0,2,0.739
paper1,rnd_4-100-100-5-small-identical-relative-homogeneous,2023-11-10 07:26:46,4,100,100,5,small,identical,relative,homogeneous,2023-11-10 07:26:46,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,14587.19,46-55-69-1-87,0.0,19393.95,74-4-80-72-20,0.16,23078.52,96-20-4-80-74,0.16,23204.26,20-96-80-4-74,0.51,27397.43,3.69,2,23204.26,20-96-80-4-74,22.32,2,0.0,23204.26,96-20-80-4-74,33.23,2,0.0,24821.87,0.88,2,23204.26,20-96-80-4-74,32.48,2,0.0,23204.26,96-20-80-4-74,37.75,2,0.0,True,True,True,True,23204.26,0.0652,0.153,0.3714,0.1642,0.0054,0.0,2431.0,74-74-74-74-74,0.0,2,0.8952,2431.0,74-74-74-74-74,0.0,2,0.8952
paper1,rnd_4-100-100-5-small-inversely-absolute-heterogeneous,2023-11-10 07:26:49,4,100,100,5,small,inversely,absolute,heterogeneous,2023-11-10 07:26:49,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,9154.0,46-55-69-1-87,0.0,12131.0,7-31-73-90-43,0.17,12419.0,27-65-79-57-8,0.17,12797.0,27-100-73-7-31,0.56,13531.29,4.45,2,12864.0,100-64-73-90-31,15.61,2,0.0,12864.0,100-64-73-90-31,13.53,2,0.0,13320.06,2.67,2,12864.0,100-64-73-90-31,38.24,2,0.0,12864.0,100-64-73-90-31,39.34,2,0.0,True,True,True,True,12864.0,0.0342,0.0493,0.2884,0.057,0.0346,0.0052,3332.0,64-64-64-64-64,0.0,2,0.741,7539.0,7-9-9-8-8,0.0,2,0.4139
paper1,rnd_4-100-100-5-small-inversely-absolute-homogeneous,2023-11-10 07:26:49,4,100,100,5,small,inversely,absolute,homogeneous,2023-11-10 07:26:49,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,1855.0,46-55-69-1-87,0.0,2150.0,4-3-6-85-18,0.13,2180.0,18-85-6-3-4,0.13,2180.0,18-6-85-3-4,0.43,2228.0,13.25,2,2194.0,35-5-95-16-17,19.72,2,0.0,2194.0,95-5-35-16-17,21.48,2,9.908445961084004e-06,2218.66,3.25,2,2194.0,35-95-5-16-17,66.7,2,0.0,2194.0,95-5-35-16-17,65.65,2,0.0,True,True,True,True,2194.0,0.0111,0.0153,0.1545,0.0201,0.0064,0.0064,1091.0,76-76-4-76-76,0.0,2,0.5027,1091.0,76-76-4-76-76,0.0,2,0.5027
paper1,rnd_4-100-100-5-small-inversely-mixed-heterogeneous,2023-11-10 07:26:51,4,100,100,5,small,inversely,mixed,heterogeneous,2023-11-10 07:26:51,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,14462.46,46-55-69-1-87,0.0,18565.93,9-64-78-49-54,0.27,20514.28,27-65-79-57-8,0.26,20283.59,28-64-26-10-9,0.83,22124.12,6.15,2,21035.77,20-44-73-7-31,12.3,2,0.0,21035.77,20-44-73-7-31,12.51,2,0.0,21696.44,1.68,2,21035.77,20-44-73-7-31,28.75,2,6.70991734444468e-06,21035.77,20-44-73-7-31,21.79,2,0.0,True,True,True,True,21035.77,0.0305,0.0492,0.3125,0.1174,0.0248,0.0358,3539.74,64-64-64-64-64,0.0,2,0.8317,10984.49,9-9-9-9-8,0.0,2,0.4778
paper1,rnd_4-100-100-5-small-inversely-mixed-homogeneous,2023-11-10 07:26:49,4,100,100,5,small,inversely,mixed,homogeneous,2023-11-10 07:26:49,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,3463.76,46-55-69-1-87,0.0,4006.24,4-3-6-85-18,0.14,4069.63,27-85-6-3-4,0.14,4069.63,27-6-85-3-4,0.45,4562.97,9.08,2,4093.95,35-5-95-16-17,15.03,2,8.062623293395612e-06,4093.95,35-5-95-16-17,15.43,2,6.205582660057583e-05,4139.55,3.71,2,4093.95,35-95-5-16-17,82.69,2,0.0,4093.95,35-95-5-16-17,72.18,2,0.0,True,True,True,True,4093.95,0.011,0.1028,0.1539,0.0214,0.0059,0.0059,2016.45,76-76-4-76-76,0.0,2,0.5075,2016.45,76-76-4-76-76,0.0,2,0.5075
paper1,rnd_4-100-100-5-small-inversely-relative-heterogeneous,2023-11-10 07:26:49,4,100,100,5,small,inversely,relative,heterogeneous,2023-11-10 07:26:49,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,6576.98,46-55-69-1-87,0.0,10203.64,26-64-9-10-28,0.19,10403.03,48-27-79-57-8,0.19,10661.92,28-64-26-10-9,0.61,11476.88,4.47,2,10868.87,27-77-64-26-50,8.39,2,0.0,10868.87,27-77-64-26-50,7.04,2,0.0,11242.46,0.89,2,10868.87,27-77-64-26-50,14.75,2,0.0,10868.87,27-77-64-26-50,10.8,2,0.0,True,True,True,True,10868.87,0.0332,0.053,0.3949,0.0612,0.0429,0.019,1118.6,64-64-64-64-64,0.0,2,0.8971,6124.67,26-26-9-9-8,0.0,2,0.4365
paper1,rnd_4-100-100-5-small-inversely-relative-homogeneous,2023-11-10 07:26:49,4,100,100,5,small,inversely,relative,homogeneous,2023-11-10 07:26:49,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,1309.58,46-55-69-1-87,0.0,1750.5,4-3-6-85-27,0.15,1809.37,27-85-6-3-4,0.15,1809.37,27-6-85-3-4,0.51,2103.63,7.17,2,1820.81,35-5-95-16-17,29.66,2,6.343785942463177e-05,1820.81,95-35-5-16-17,10.49,2,5.8888238740114296e-05,1839.59,1.52,2,1820.81,95-5-35-16-17,19.89,2,0.0,1820.81,95-5-35-16-17,59.36,2,0.0,True,True,True,True,1820.81,0.0102,0.1344,0.2808,0.0386,0.0063,0.0063,467.2,76-76-4-76-76,0.0,2,0.7434,467.2,76-76-4-76-76,0.0,2,0.7434
paper1,rnd_4-10-10-10-large-identical-absolute-heterogeneous,2023-11-11 05:07:43,4,10,10,10,large,identical,absolute,heterogeneous,2023-11-11 05:07:43,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,5350.0,10-7-5-1-8-7-8-2-9-10,0.0,5850.0,9-6-9-8-6-9-6-8-9-6,0.01,5860.0,0-0-0-0-0-0-0-8-6-9,0.01,5860.0,8-8-8-8-8-8-8-8-6-9,0.07,6200.0,0.01,2,5860.0,0-0-0-0-0-0-0-8-6-9,0.24,2,0.0,5860.0,2-0-8-8-6-3-9-10-6-9,0.21,2,0.0,5865.0,0.05,2,5860.0,0-0-0-0-0-0-0-8-6-9,0.05,2,0.0,5860.0,8-0-0-4-0-0-0-10-6-9,0.1,2,0.0,True,True,True,True,5860.0,0.0009,0.0548,0.087,0.0017,0.0,0.0,2570.0,7-7-7-7-7-7-7-7-7-7,0.0,2,0.5614,3250.0,9-9-9-9-9-9-9-9-9-9,0.0,2,0.4454
paper1,rnd_4-10-10-10-large-identical-absolute-homogeneous,2023-11-11 05:07:45,4,10,10,10,large,identical,absolute,homogeneous,2023-11-11 05:07:45,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,980.0,10-7-5-1-8-7-8-2-9-10,0.0,1040.0,8-9-6-8-9-8-6-8-9-8,0.01,1050.0,0-0-0-0-0-0-0-4-9-8,0.01,1050.0,4-4-4-4-4-4-4-4-9-8,0.05,1100.0,0.01,2,1050.0,0-0-0-0-0-0-0-4-9-8,0.1,2,0.0,1050.0,0-0-0-8-7-6-10-5-9-8,0.11,2,0.0,1050.0,0.05,2,1050.0,0-0-0-0-0-0-0-4-9-8,0.04,2,0.0,1050.0,0-0-0-0-0-5-0-5-9-8,0.04,2,0.0,True,True,True,True,1050.0,0.0,0.0455,0.0667,0.0095,0.0,0.0,660.0,8-8-8-8-8-8-8-8-8-8,0.0,2,0.3714,660.0,8-8-8-8-8-8-8-8-8-8,0.0,2,0.3714
paper1,rnd_4-10-10-10-large-identical-mixed-heterogeneous,2023-11-11 05:11:06,4,10,10,10,large,identical,mixed,heterogeneous,2023-11-11 05:11:06,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,5271.22,10-7-5-1-8-7-8-2-9-10,0.0,5231.56,6-9-8-6-9-6-8-6-9-6,0.01,10960.08,0-0-0-0-0-0-0-10-6-9,0.01,9914.52,0-0-0-0-0-0-0-8-3-6,0.07,11344.31,0.01,2,10960.08,0-0-0-0-0-0-0-10-6-9,0.17,2,0.0,10960.08,0-0-0-0-0-0-0-10-6-9,0.14,2,0.0,11062.17,0.02,2,10960.08,0-0-0-0-0-0-0-10-6-9,0.05,2,0.0,10960.08,0-0-0-0-0-0-0-10-6-9,0.07,2,0.0,True,True,True,True,10960.08,0.0092,0.0339,0.5191,0.5227,0.0,0.0954,2003.5,7-7-7-7-7-7-7-7-7-7,0.0,2,0.8172,8052.62,6-6-6-6-6-6-6-6-6-9,0.0,2,0.2653
paper1,rnd_4-10-10-10-large-identical-mixed-homogeneous,2023-11-11 05:07:43,4,10,10,10,large,identical,mixed,homogeneous,2023-11-11 05:07:43,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,1882.2,10-7-5-1-8-7-8-2-9-10,0.0,1972.64,8-9-8-6-9-8-6-9-8-6,0.01,2089.46,0-0-0-0-0-0-0-5-9-8,0.01,2089.46,0-0-0-0-0-0-0-5-9-8,0.05,2191.01,0.01,2,2089.46,0-0-0-0-0-0-0-5-9-8,0.13,2,0.0,2089.46,0-0-0-0-0-0-0-5-9-8,0.12,2,0.0,2089.46,0.02,2,2089.46,0-0-0-0-0-0-0-5-9-8,0.04,2,0.0,2089.46,0-0-0-0-0-0-0-5-9-8,0.04,2,0.0,True,True,True,True,2089.46,0.0,0.0463,0.0992,0.0559,0.0,0.0,1260.6,8-8-8-8-8-8-8-8-8-8,0.0,2,0.3967,1260.6,8-8-8-8-8-8-8-8-8-8,0.0,2,0.3967
paper1,rnd_4-10-10-10-large-identical-relative-heterogeneous,2023-11-11 05:07:43,4,10,10,10,large,identical,relative,heterogeneous,2023-11-11 05:07:43,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,633.59,10-7-5-1-8-7-8-2-9-10,0.0,486.02,7-8-9-0-0-0-0-0-0-0,0.01,4744.2,0-0-0-0-0-0-0-10-6-9,0.01,4263.12,0-0-0-0-0-0-0-10-8-7,0.06,5220.44,0.01,2,4811.18,0-0-0-0-0-0-0-1-4-9,0.23,2,0.0,4811.18,0-0-0-0-0-0-0-1-4-9,0.2,2,0.0,5205.86,0.02,2,4811.18,0-0-0-0-0-0-0-1-4-9,0.23,2,0.0,4811.18,0-0-0-0-0-0-0-1-4-9,0.19,2,0.0,True,True,True,True,4811.18,0.0758,0.0784,0.8683,0.899,0.0139,0.1139,220.1,7-7-7-7-7-7-7-7-7-7,0.0,2,0.9543,660.15,7-7-7-7-7-9-9-9-9-9,0.0,2,0.8628
paper1,rnd_4-10-10-10-large-identical-relative-homogeneous,2023-11-11 05:07:43,4,10,10,10,large,identical,relative,homogeneous,2023-11-11 05:07:43,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,178.72,10-7-5-1-8-7-8-2-9-10,0.0,145.07,8-9-4-0-0-0-0-0-0-0,0.01,938.96,0-0-0-0-0-0-0-5-9-8,0.01,938.96,0-0-0-0-0-0-0-5-9-8,0.05,972.11,0.01,2,938.96,0-0-0-0-0-0-0-5-9-8,0.03,2,0.0,938.96,0-0-0-0-0-0-0-5-9-8,0.05,2,0.0,968.84,0.02,2,938.96,0-0-0-0-0-0-0-5-9-8,0.05,2,0.0,938.96,0-0-0-0-0-0-0-5-9-8,0.1,2,0.0,True,True,True,True,938.96,0.0308,0.0341,0.8097,0.8455,0.0,0.0,76.2,8-8-8-8-8-8-8-8-8-8,0.0,2,0.9188,76.2,8-8-8-8-8-8-8-8-8-8,0.0,2,0.9188
paper1,rnd_4-10-10-10-large-inversely-absolute-heterogeneous,2023-11-11 05:10:55,4,10,10,10,large,inversely,absolute,heterogeneous,2023-11-11 05:10:55,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,1670.0,10-7-5-1-8-7-8-2-9-10,0.0,2164.0,9-4-2-3-4-2-7-2-3-4,0.01,2400.0,0-0-0-5-1-3-4-5-7-2,0.01,2359.0,5-3-5-5-5-1-3-2-4-9,0.06,2742.98,0.02,2,2430.0,5-1-4-5-5-1-3-4-7-2,0.62,2,0.0,2430.0,5-1-4-5-5-1-3-4-7-2,1.24,2,0.0,2433.5,0.03,2,2430.0,0-0-0-0-5-1-3-4-7-2,0.18,2,0.0,2430.0,5-0-0-1-5-1-3-4-7-2,0.19,2,0.0,True,True,True,True,2430.0,0.0014,0.1141,0.3128,0.1095,0.0123,0.0292,708.0,3-3-3-3-3-3-3-3-3-3,0.0,2,0.7086,1132.0,9-9-9-2-2-2-2-2-2-2,0.0,2,0.5342
paper1,rnd_4-10-10-10-large-inversely-absolute-homogeneous,2023-11-11 05:10:57,4,10,10,10,large,inversely,absolute,homogeneous,2023-11-11 05:10:57,f9f4a0e36fb6b46ebe562e94bc8bb70710edd991,paper1,298.0,10-7-5-1-8-7-8-2-9-10,0.0,381.0,2-3-4-1-10-9-1-4-3-2,0.01,397.0,0-0-0-0-0-5-1-4-3-2,0.01,413.0,5-5-5-5-5-1-4-2-3-7,0.05,483.0,0.01,2,416.0,5-5-1-4-5-1-4-3-2-7,0.79,2,0.0,416.0,4-5-1-5-5-1-4-3-2-7,0.72,2,0.0,416.6,0.03,2,416.0,5-4-0-0-5-1-4-3-7-2,0.08,2,0.0,416.0,5-4-0-0-5-1-4-3-7-2,0.17,2,0.0,True,True,True,True,416.0,0.0014,0.1387,0.2837,0.0841,0.0457,0.0072,132.0,10-10-10-10-10-10-10-10-10-10,0.0,2,0.6827,132.0,10-10-10-10-10-10-10-10-10-10,0.0,2,0.6827
